text,category
Batang seledri terbuang saat pemotongan di prep station - harus dibuatkan waste log entry,PREP_WASTE
Ayam segar mengalami berlendir kekuningan saat di counter prep station. Harus wajib segera dibuang sesuai SOP,SPOILED
Laporan: Telur ayam ditemukan berbau busuk tidak sedap di di dry storage. disposal required immediately,SPOILED
Laporan: Ikan cod fillet ditemukan kekuatan tekstur berubah keras di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
"kondisi aktual: Mayonaise terlewat 1 minggu dari expiry in cooler cabinet, wajib segera dibuang sesuai SOP",EXPIRED
Salad Caesar terkontaminasi hair during food assembly - direject oleh kitchen manager,CONTAMINATED
Ikan cod fillet keras sekali terlalu overdone setelah oven baking - wajib segera dibuang sesuai SOP,OVERCOOKED
Potongan wortel mengalami sisa trimming yang banyak saat pada cutting board. Harus disposal required immediately,PREP_WASTE
Minyak zaitun kondisi sudah melewati MHD 2 minggu di dry goods shelf direject oleh kitchen manager.,EXPIRED
Laporan: Portion rice ditemukan leftover setelah shift di in holding warmer. noted dalam daily waste report,SURPLUS
"laporan staff shift: Daging sapi cincang berlendir kekuningan dalam freezer, noted dalam daily waste report",SPOILED
" Steamed broccoli tidak tersentuh customer prepped but unserved, harus dibuatkan waste log entry",SURPLUS
" Ayam segar berlendir keputihan di counter prep station, wajib segera dibuang sesuai SOP",SPOILED
Laporan: Portion rice ditemukan tidak tersentuh customer di prepped but unserved. noted dalam daily waste report,SURPLUS
" Minyak zaitun expired date hari ini di dry goods shelf, direject oleh kitchen manager",EXPIRED
"laporan staff shift: Chicken stock tidak terjual hari ini after lunch rush, disposal required immediately",SURPLUS
"inspeksi menemukan Rice pilaf hangus kehitaman setelah oven baking, harus dibuatkan waste log entry",OVERCOOKED
Kulit kentang mengalami sisa trimming yang banyak saat pada cutting board. Harus direject oleh kitchen manager,PREP_WASTE
Mayonaise kondisi telah lewat expired date 3 hari di dry goods shelf direject oleh kitchen manager.,EXPIRED
Potongan wortel kondisi over-trimmed during prep pada cutting board disposal required immediately.,PREP_WASTE
Ranting parsley kondisi bagian tak terpakai dari prep di sink area harus dibuatkan waste log entry.,PREP_WASTE
Portion rice mengalami tidak tersentuh customer saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
"inspeksi menemukan Sandwich club tersentuh paper towel kotor at garnish station, disposal required immediately",CONTAMINATED
Ujung daun bawang kondisi excessive peeling waste pada cutting board harus dibuatkan waste log entry.,PREP_WASTE
Laporan: Ayam segar ditemukan berbau busuk tidak sedap di di counter prep station. wajib segera dibuang sesuai SOP,SPOILED
Daging sapi cincang berjamur hijau kebiruan di counter prep station - noted dalam daily waste report,SPOILED
Batang asparagus mengalami sisa trimming yang banyak saat during vegetable prep. Harus direject oleh kitchen manager,PREP_WASTE
"inspeksi menemukan Telur ayam berubah warna kehijauan di dry storage, harus dibuatkan waste log entry",SPOILED
Susu cream kondisi expired date hari ini di dry goods shelf noted dalam daily waste report.,EXPIRED
Laporan: Susu cream ditemukan terlewat 1 minggu dari expiry di di refrigerated section. direject oleh kitchen manager,EXPIRED
Laporan: Tahu segar ditemukan berlendir keputihan di dalam freezer. wajib segera dibuang sesuai SOP,SPOILED
Laporan: Soup tomato ditemukan jatuh ke lantai langsung di di plating area. direject oleh kitchen manager,CONTAMINATED
Laporan: Telur ayam ditemukan berjamur hijau kebiruan di di dry storage. wajib segera dibuang sesuai SOP,SPOILED
Susu cream kondisi telah lewat expired date 3 hari pada cold storage rack noted dalam daily waste report.,EXPIRED
Ikan salmon mengalami berjamur hijau kebiruan saat di rak pantry. Harus noted dalam daily waste report,SPOILED
Ayam segar kondisi berlendir keputihan dalam freezer wajib segera dibuang sesuai SOP.,SPOILED
"catatan chef: Daging sapi cincang berubah warna kehijauan di chiller utama, wajib segera dibuang sesuai SOP",SPOILED
Tahu segar berjamur hijau kebiruan di counter prep station - disposal required immediately,SPOILED
Sayuran brokoli terlalu gosong kecoklatan dari deep fryer - harus dibuatkan waste log entry,OVERCOOKED
"laporan staff shift: Ikan cod fillet hangus kehitaman grilled on BBQ, noted dalam daily waste report",OVERCOOKED
Batang seledri mengalami bagian tak terpakai dari prep saat during vegetable prep. Harus disposal required immediately,PREP_WASTE
Laporan: Daging sapi cincang ditemukan berubah warna kehijauan di di counter prep station. direject oleh kitchen manager,SPOILED
"catatan chef: Rice pilaf kekuatan tekstur berubah keras dari deep fryer, disposal required immediately",OVERCOOKED
Ujung daun bawang mengalami excessive peeling waste saat di sink area. Harus disposal required immediately,PREP_WASTE
Portion rice kondisi tidak tersentuh customer end of dinner service wajib segera dibuang sesuai SOP.,SURPLUS
Ayam segar mengalami berlendir kekuningan saat dalam freezer. Harus noted dalam daily waste report,SPOILED
Sayuran brokoli kering berlebihan terlalu hard grilled on BBQ - noted dalam daily waste report,OVERCOOKED
Salad Caesar tersentuh oleh hands bare during food assembly - noted dalam daily waste report,CONTAMINATED
Tahu segar kondisi berbau busuk tidak sedap di counter prep station harus dibuatkan waste log entry.,SPOILED
Laporan: Portion rice ditemukan tidak tersentuh customer di in holding warmer. direject oleh kitchen manager,SURPLUS
Susu cream mengalami telah lewat expired date 3 hari saat pada cold storage rack. Harus harus dibuatkan waste log entry,EXPIRED
Telur ayam kondisi berbau busuk tidak sedap di rak pantry direject oleh kitchen manager.,SPOILED
"kondisi aktual: Batang seledri sisa trimming yang banyak pada cutting board, harus dibuatkan waste log entry",PREP_WASTE
Sandwich club mengalami tersentuh paper towel kotor saat during food assembly. Harus harus dibuatkan waste log entry,CONTAMINATED
Salad Caesar terkontaminasi hair during food assembly - disposal required immediately,CONTAMINATED
Rice pilaf kering berlebihan terlalu hard grilled on BBQ - wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Minyak zaitun ditemukan telah lewat expired date 3 hari di di refrigerated section. disposal required immediately,EXPIRED
Portion rice kondisi leftover setelah shift end of dinner service wajib segera dibuang sesuai SOP.,SURPLUS
Laporan: Sandwich club ditemukan terkontaminasi hair di during food assembly. disposal required immediately,CONTAMINATED
Potongan wortel sisa trimming yang banyak di prep station - direject oleh kitchen manager,PREP_WASTE
Keju cheddar mengalami expired date hari ini saat di refrigerated section. Harus noted dalam daily waste report,EXPIRED
Steamed broccoli tidak terjual hari ini prepped but unserved - direject oleh kitchen manager,SURPLUS
"laporan staff shift: Ujung daun bawang bagian tak terpakai dari prep pada cutting board, noted dalam daily waste report",PREP_WASTE
Laporan: Chicken stock ditemukan excess production batch di end of dinner service. disposal required immediately,SURPLUS
"laporan staff shift: Salad Caesar terkontaminasi hair di service counter, direject oleh kitchen manager",CONTAMINATED
"kondisi aktual: Ikan cod fillet terlalu gosong kecoklatan grilled on BBQ, disposal required immediately",OVERCOOKED
Laporan: Daging sapi cincang ditemukan berjamur hijau kebiruan di di counter prep station. direject oleh kitchen manager,SPOILED
"inspeksi menemukan Rice pilaf hangus kehitaman dari kompor main stove, noted dalam daily waste report",OVERCOOKED
Portion rice mengalami tidak terjual hari ini saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
Laporan: Telur ayam ditemukan berlendir kekuningan di di counter prep station. harus dibuatkan waste log entry,SPOILED
Batang seledri kondisi terbuang saat pemotongan pada cutting board direject oleh kitchen manager.,PREP_WASTE
Ikan cod fillet mengalami keras sekali terlalu overdone saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Fresh fruit salad mengalami tidak tersentuh customer saat in holding warmer. Harus wajib segera dibuang sesuai SOP,SURPLUS
" Daging sapi cincang berlendir keputihan di dry storage, disposal required immediately",SPOILED
Daging sapi cincang mengalami berubah warna kehijauan saat di counter prep station. Harus noted dalam daily waste report,SPOILED
Laporan: Kulit kentang ditemukan excessive peeling waste di di prep station. disposal required immediately,PREP_WASTE
Laporan: Steak sapi ribeye ditemukan hangus kehitaman di dari deep fryer. noted dalam daily waste report,OVERCOOKED
" Keju cheddar terlewat 1 minggu dari expiry pada cold storage rack, noted dalam daily waste report",EXPIRED
Steamed broccoli mengalami leftover setelah shift saat prepped but unserved. Harus wajib segera dibuang sesuai SOP,SURPLUS
Mayonaise kondisi expired date hari ini pada cold storage rack harus dibuatkan waste log entry.,EXPIRED
Salad Caesar tersentuh oleh hands bare di plating area - direject oleh kitchen manager,CONTAMINATED
Sandwich club mengalami tercampur cleaning chemical spray saat at garnish station. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
Noodle dish kondisi jatuh ke lantai langsung di plating area wajib segera dibuang sesuai SOP.,CONTAMINATED
Grilled chicken breast tidak tersentuh customer prepped but unserved - wajib segera dibuang sesuai SOP,SURPLUS
" Potongan wortel over-trimmed during prep during vegetable prep, wajib segera dibuang sesuai SOP",PREP_WASTE
Ayam segar mengalami berjamur hijau kebiruan saat di counter prep station. Harus disposal required immediately,SPOILED
"kondisi aktual: Salad Caesar terkontaminasi hair di service counter, direject oleh kitchen manager",CONTAMINATED
Laporan: Chicken stock ditemukan tidak tersentuh customer di prepped but unserved. harus dibuatkan waste log entry,SURPLUS
Ayam segar kondisi berubah warna kehijauan di chiller utama wajib segera dibuang sesuai SOP.,SPOILED
Kentang goreng kondisi kering berlebihan terlalu hard dari kompor main stove direject oleh kitchen manager.,OVERCOOKED
Laporan: Rice bowl ditemukan tersentuh paper towel kotor di at garnish station. direject oleh kitchen manager,CONTAMINATED
Laporan: Ikan cod fillet ditemukan terlalu gosong kecoklatan di dari kompor main stove. noted dalam daily waste report,OVERCOOKED
Daging sapi cincang kondisi berlendir keputihan di rak pantry noted dalam daily waste report.,SPOILED
Potongan wortel kondisi sisa trimming yang banyak pada cutting board disposal required immediately.,PREP_WASTE
Ayam segar berlendir kekuningan di dry storage - disposal required immediately,SPOILED
Ikan salmon berlendir keputihan di chiller utama - harus dibuatkan waste log entry,SPOILED
Rice bowl kondisi terkontaminasi hair di service counter disposal required immediately.,CONTAMINATED
Daging sapi cincang berjamur hijau kebiruan di counter prep station - wajib segera dibuang sesuai SOP,SPOILED
Soup tomato mengalami tercampur cleaning chemical spray saat di plating area. Harus harus dibuatkan waste log entry,CONTAMINATED
Laporan: Ketchup ditemukan sudah melewati MHD 2 minggu di di refrigerated section. noted dalam daily waste report,EXPIRED
Ikan salmon berlendir keputihan di dry storage - noted dalam daily waste report,SPOILED
Ayam grilled kondisi kekuatan tekstur berubah keras setelah oven baking harus dibuatkan waste log entry.,OVERCOOKED
Fresh fruit salad over-prepared untuk service in holding warmer - wajib segera dibuang sesuai SOP,SURPLUS
Ketchup mengalami expired date hari ini saat pada cold storage rack. Harus noted dalam daily waste report,EXPIRED
"inspeksi menemukan Soup tomato tersentuh paper towel kotor during food assembly, wajib segera dibuang sesuai SOP",CONTAMINATED
Saus tiram expired date hari ini in cooler cabinet - wajib segera dibuang sesuai SOP,EXPIRED
Steak sapi ribeye mengalami terlalu gosong kecoklatan saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
"kondisi aktual: Telur ayam berlendir keputihan di dry storage, harus dibuatkan waste log entry",SPOILED
Ikan salmon kondisi berlendir keputihan di dry storage noted dalam daily waste report.,SPOILED
Ujung daun bawang kondisi bagian tak terpakai dari prep during vegetable prep harus dibuatkan waste log entry.,PREP_WASTE
Laporan: Batang asparagus ditemukan terbuang saat pemotongan di during vegetable prep. disposal required immediately,PREP_WASTE
Ikan salmon kondisi berjamur hijau kebiruan dalam freezer direject oleh kitchen manager.,SPOILED
Telur ayam berjamur hijau kebiruan di chiller utama - wajib segera dibuang sesuai SOP,SPOILED
Soup tomato tersentuh oleh hands bare di service counter - noted dalam daily waste report,CONTAMINATED
Susu cream telah lewat expired date 3 hari di dry goods shelf - direject oleh kitchen manager,EXPIRED
"laporan staff shift: Grilled chicken breast excess production batch after lunch rush, harus dibuatkan waste log entry",SURPLUS
Ayam grilled kondisi hangus kehitaman dari kompor main stove disposal required immediately.,OVERCOOKED
Tahu segar kondisi berjamur hijau kebiruan di chiller utama disposal required immediately.,SPOILED
Laporan: Tahu segar ditemukan berbau busuk tidak sedap di di counter prep station. harus dibuatkan waste log entry,SPOILED
Ketchup mengalami terlewat 1 minggu dari expiry saat di refrigerated section. Harus direject oleh kitchen manager,EXPIRED
Ikan cod fillet mengalami keras sekali terlalu overdone saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Batang seledri excessive peeling waste di prep station - harus dibuatkan waste log entry,PREP_WASTE
"laporan staff shift: Steak sapi ribeye kekuatan tekstur berubah keras dari kompor main stove, direject oleh kitchen manager",OVERCOOKED
Laporan: Telur ayam ditemukan berubah warna kehijauan di di chiller utama. harus dibuatkan waste log entry,SPOILED
Laporan: Chicken stock ditemukan tidak tersentuh customer di in holding warmer. noted dalam daily waste report,SURPLUS
Laporan: Ujung daun bawang ditemukan sisa trimming yang banyak di di prep station. direject oleh kitchen manager,PREP_WASTE
"laporan staff shift: Kentang goreng terlalu gosong kecoklatan dari deep fryer, wajib segera dibuang sesuai SOP",OVERCOOKED
"catatan chef: Telur ayam berbau busuk tidak sedap di chiller utama, wajib segera dibuang sesuai SOP",SPOILED
"catatan chef: Ketchup expired date terlampaui pada cold storage rack, noted dalam daily waste report",EXPIRED
Telur ayam kondisi berbau busuk tidak sedap di dry storage wajib segera dibuang sesuai SOP.,SPOILED
Grilled chicken breast tidak terjual hari ini in holding warmer - direject oleh kitchen manager,SURPLUS
Laporan: Steak sapi ribeye ditemukan hangus kehitaman di setelah oven baking. noted dalam daily waste report,OVERCOOKED
" Ikan cod fillet terlalu gosong kecoklatan dari deep fryer, noted dalam daily waste report",OVERCOOKED
Portion rice kondisi excess production batch in holding warmer harus dibuatkan waste log entry.,SURPLUS
Steamed broccoli excess production batch after lunch rush - harus dibuatkan waste log entry,SURPLUS
Portion rice over-prepared untuk service prepped but unserved - noted dalam daily waste report,SURPLUS
Laporan: Potongan wortel ditemukan bagian tak terpakai dari prep di pada cutting board. harus dibuatkan waste log entry,PREP_WASTE
Laporan: Steak sapi ribeye ditemukan keras sekali terlalu overdone di setelah oven baking. wajib segera dibuang sesuai SOP,OVERCOOKED
Mayonaise kondisi expired date hari ini pada cold storage rack wajib segera dibuang sesuai SOP.,EXPIRED
"kondisi aktual: Ikan salmon berjamur hijau kebiruan di counter prep station, harus dibuatkan waste log entry",SPOILED
Ayam segar berjamur hijau kebiruan dalam freezer - harus dibuatkan waste log entry,SPOILED
"kondisi aktual: Ikan cod fillet kering berlebihan terlalu hard setelah oven baking, wajib segera dibuang sesuai SOP",OVERCOOKED
Laporan: Tahu segar ditemukan berubah warna kehijauan di di rak pantry. wajib segera dibuang sesuai SOP,SPOILED
Laporan: Salad Caesar ditemukan tercampur cleaning chemical spray di during food assembly. direject oleh kitchen manager,CONTAMINATED
Potongan wortel mengalami bagian tak terpakai dari prep saat during vegetable prep. Harus harus dibuatkan waste log entry,PREP_WASTE
"laporan staff shift: Telur ayam berubah warna kehijauan di chiller utama, direject oleh kitchen manager",SPOILED
Sandwich club kondisi jatuh ke lantai langsung during food assembly direject oleh kitchen manager.,CONTAMINATED
Laporan: Ikan salmon ditemukan berbau busuk tidak sedap di di dry storage. noted dalam daily waste report,SPOILED
Daging sapi cincang berjamur hijau kebiruan dalam freezer - noted dalam daily waste report,SPOILED
Laporan: Soup tomato ditemukan jatuh ke lantai langsung di di service counter. wajib segera dibuang sesuai SOP,CONTAMINATED
Portion rice tidak terjual hari ini prepped but unserved - direject oleh kitchen manager,SURPLUS
"catatan chef: Saus tiram terlewat 1 minggu dari expiry di refrigerated section, wajib segera dibuang sesuai SOP",EXPIRED
"kondisi aktual: Ujung daun bawang excessive peeling waste pada cutting board, disposal required immediately",PREP_WASTE
Salad Caesar kondisi terkontaminasi hair at garnish station direject oleh kitchen manager.,CONTAMINATED
Laporan: Fresh fruit salad ditemukan tidak tersentuh customer di prepped but unserved. direject oleh kitchen manager,SURPLUS
Ayam segar berubah warna kehijauan di rak pantry - disposal required immediately,SPOILED
Rice bowl tersentuh paper towel kotor di service counter - harus dibuatkan waste log entry,CONTAMINATED
Daging sapi cincang kondisi berlendir keputihan dalam freezer direject oleh kitchen manager.,SPOILED
Portion rice mengalami excess production batch saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
Laporan: Ujung daun bawang ditemukan bagian tak terpakai dari prep di pada cutting board. noted dalam daily waste report,PREP_WASTE
Salad Caesar jatuh ke lantai langsung di service counter - noted dalam daily waste report,CONTAMINATED
Laporan: Rice pilaf ditemukan kering berlebihan terlalu hard di setelah oven baking. harus dibuatkan waste log entry,OVERCOOKED
"inspeksi menemukan Potongan wortel terbuang saat pemotongan di sink area, direject oleh kitchen manager",PREP_WASTE
"laporan staff shift: Rice pilaf kering berlebihan terlalu hard dari deep fryer, noted dalam daily waste report",OVERCOOKED
"kondisi aktual: Sayuran brokoli kering berlebihan terlalu hard dari deep fryer, noted dalam daily waste report",OVERCOOKED
Salad Caesar kondisi jatuh ke lantai langsung at garnish station direject oleh kitchen manager.,CONTAMINATED
Laporan: Sandwich club ditemukan tersentuh oleh hands bare di di plating area. noted dalam daily waste report,CONTAMINATED
" Saus tiram terlewat 1 minggu dari expiry in cooler cabinet, disposal required immediately",EXPIRED
Steamed broccoli kondisi tidak terjual hari ini prepped but unserved disposal required immediately.,SURPLUS
Steak sapi ribeye kondisi kering berlebihan terlalu hard grilled on BBQ harus dibuatkan waste log entry.,OVERCOOKED
Daging sapi cincang kondisi berbau busuk tidak sedap dalam freezer noted dalam daily waste report.,SPOILED
" Batang asparagus excessive peeling waste pada cutting board, wajib segera dibuang sesuai SOP",PREP_WASTE
Rice pilaf kondisi hangus kehitaman dari kompor main stove direject oleh kitchen manager.,OVERCOOKED
Laporan: Batang seledri ditemukan sisa trimming yang banyak di during vegetable prep. direject oleh kitchen manager,PREP_WASTE
Ayam segar mengalami berbau busuk tidak sedap saat di counter prep station. Harus direject oleh kitchen manager,SPOILED
Potongan wortel terbuang saat pemotongan di prep station - direject oleh kitchen manager,PREP_WASTE
Laporan: Grilled chicken breast ditemukan tidak terjual hari ini di after lunch rush. wajib segera dibuang sesuai SOP,SURPLUS
Telur ayam kondisi berbau busuk tidak sedap dalam freezer noted dalam daily waste report.,SPOILED
Ayam segar berlendir kekuningan di chiller utama - direject oleh kitchen manager,SPOILED
Steak sapi ribeye mengalami hangus kehitaman saat dari deep fryer. Harus disposal required immediately,OVERCOOKED
Laporan: Minyak zaitun ditemukan terlewat 1 minggu dari expiry di di refrigerated section. harus dibuatkan waste log entry,EXPIRED
Salad Caesar mengalami tercampur cleaning chemical spray saat di service counter. Harus harus dibuatkan waste log entry,CONTAMINATED
Laporan: Portion rice ditemukan tidak tersentuh customer di end of dinner service. harus dibuatkan waste log entry,SURPLUS
"inspeksi menemukan Rice bowl terkontaminasi hair di service counter, wajib segera dibuang sesuai SOP",CONTAMINATED
"kondisi aktual: Steamed broccoli tidak terjual hari ini end of dinner service, disposal required immediately",SURPLUS
Ayam grilled mengalami terlalu gosong kecoklatan saat dari kompor main stove. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Ikan salmon ditemukan berlendir kekuningan di di dry storage. wajib segera dibuang sesuai SOP,SPOILED
Ketchup mengalami sudah melewati MHD 2 minggu saat pada cold storage rack. Harus wajib segera dibuang sesuai SOP,EXPIRED
Ujung daun bawang over-trimmed during prep di sink area - harus dibuatkan waste log entry,PREP_WASTE
Laporan: Daging sapi cincang ditemukan berubah warna kehijauan di di counter prep station. disposal required immediately,SPOILED
Batang asparagus mengalami sisa trimming yang banyak saat di sink area. Harus disposal required immediately,PREP_WASTE
"kondisi aktual: Keju cheddar expired date terlampaui pada cold storage rack, disposal required immediately",EXPIRED
Ikan cod fillet mengalami kekuatan tekstur berubah keras saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Sayuran brokoli ditemukan keras sekali terlalu overdone di grilled on BBQ. wajib segera dibuang sesuai SOP,OVERCOOKED
"laporan staff shift: Chicken stock over-prepared untuk service end of dinner service, harus dibuatkan waste log entry",SURPLUS
Steamed broccoli tidak tersentuh customer end of dinner service - harus dibuatkan waste log entry,SURPLUS
Saus tiram sudah melewati MHD 2 minggu di refrigerated section - disposal required immediately,EXPIRED
Laporan: Ikan cod fillet ditemukan keras sekali terlalu overdone di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
Kentang goreng kondisi hangus kehitaman setelah oven baking harus dibuatkan waste log entry.,OVERCOOKED
Laporan: Ketchup ditemukan expired date terlampaui di di refrigerated section. harus dibuatkan waste log entry,EXPIRED
Batang asparagus terbuang saat pemotongan during vegetable prep - noted dalam daily waste report,PREP_WASTE
Grilled chicken breast kondisi tidak tersentuh customer in holding warmer noted dalam daily waste report.,SURPLUS
"inspeksi menemukan Batang seledri terbuang saat pemotongan during vegetable prep, harus dibuatkan waste log entry",PREP_WASTE
Laporan: Batang seledri ditemukan bagian tak terpakai dari prep di di prep station. wajib segera dibuang sesuai SOP,PREP_WASTE
Minyak zaitun mengalami expired date terlampaui saat pada cold storage rack. Harus disposal required immediately,EXPIRED
"kondisi aktual: Ranting parsley bagian tak terpakai dari prep pada cutting board, harus dibuatkan waste log entry",PREP_WASTE
Laporan: Sandwich club ditemukan terkontaminasi hair di di service counter. noted dalam daily waste report,CONTAMINATED
Sandwich club kondisi jatuh ke lantai langsung di plating area harus dibuatkan waste log entry.,CONTAMINATED
" Kentang goreng kering berlebihan terlalu hard grilled on BBQ, harus dibuatkan waste log entry",OVERCOOKED
Ketchup mengalami sudah melewati MHD 2 minggu saat di refrigerated section. Harus disposal required immediately,EXPIRED
Kulit kentang excessive peeling waste during vegetable prep - wajib segera dibuang sesuai SOP,PREP_WASTE
Rice bowl kondisi terkontaminasi hair during food assembly disposal required immediately.,CONTAMINATED
" Susu cream telah lewat expired date 3 hari in cooler cabinet, direject oleh kitchen manager",EXPIRED
Rice pilaf mengalami terlalu gosong kecoklatan saat setelah oven baking. Harus disposal required immediately,OVERCOOKED
Potongan wortel mengalami bagian tak terpakai dari prep saat pada cutting board. Harus harus dibuatkan waste log entry,PREP_WASTE
Batang asparagus kondisi terbuang saat pemotongan di prep station harus dibuatkan waste log entry.,PREP_WASTE
Laporan: Steak sapi ribeye ditemukan terlalu gosong kecoklatan di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
Laporan: Sayuran brokoli ditemukan kekuatan tekstur berubah keras di grilled on BBQ. wajib segera dibuang sesuai SOP,OVERCOOKED
Noodle dish kondisi tersentuh paper towel kotor at garnish station harus dibuatkan waste log entry.,CONTAMINATED
Salad Caesar kondisi terkontaminasi hair di plating area disposal required immediately.,CONTAMINATED
Sandwich club kondisi terkontaminasi hair di plating area direject oleh kitchen manager.,CONTAMINATED
Laporan: Chicken stock ditemukan excess production batch di prepped but unserved. wajib segera dibuang sesuai SOP,SURPLUS
Grilled chicken breast kondisi leftover setelah shift end of dinner service wajib segera dibuang sesuai SOP.,SURPLUS
Ranting parsley excessive peeling waste di sink area - harus dibuatkan waste log entry,PREP_WASTE
Ayam segar berjamur hijau kebiruan di dry storage - wajib segera dibuang sesuai SOP,SPOILED
Potongan wortel mengalami terbuang saat pemotongan saat di prep station. Harus direject oleh kitchen manager,PREP_WASTE
Ikan cod fillet kering berlebihan terlalu hard dari deep fryer - disposal required immediately,OVERCOOKED
Laporan: Kulit kentang ditemukan terbuang saat pemotongan di di sink area. noted dalam daily waste report,PREP_WASTE
Salad Caesar kondisi tersentuh oleh hands bare di service counter noted dalam daily waste report.,CONTAMINATED
Ikan salmon berubah warna kehijauan di chiller utama - noted dalam daily waste report,SPOILED
" Daging sapi cincang berlendir keputihan di chiller utama, disposal required immediately",SPOILED
Kentang goreng kondisi kekuatan tekstur berubah keras setelah oven baking noted dalam daily waste report.,OVERCOOKED
Sayuran brokoli kering berlebihan terlalu hard setelah oven baking - direject oleh kitchen manager,OVERCOOKED
Laporan: Chicken stock ditemukan over-prepared untuk service di prepped but unserved. harus dibuatkan waste log entry,SURPLUS
Ranting parsley sisa trimming yang banyak di prep station - harus dibuatkan waste log entry,PREP_WASTE
" Ketchup expired date hari ini di refrigerated section, noted dalam daily waste report",EXPIRED
"kondisi aktual: Grilled chicken breast leftover setelah shift in holding warmer, direject oleh kitchen manager",SURPLUS
Keju cheddar expired date terlampaui in cooler cabinet - harus dibuatkan waste log entry,EXPIRED
Minyak zaitun expired date hari ini di dry goods shelf - disposal required immediately,EXPIRED
Ikan cod fillet mengalami kering berlebihan terlalu hard saat grilled on BBQ. Harus noted dalam daily waste report,OVERCOOKED
Kulit kentang mengalami excessive peeling waste saat during vegetable prep. Harus harus dibuatkan waste log entry,PREP_WASTE
Potongan wortel sisa trimming yang banyak di sink area - noted dalam daily waste report,PREP_WASTE
Grilled chicken breast kondisi tidak terjual hari ini in holding warmer disposal required immediately.,SURPLUS
" Ketchup expired date hari ini di dry goods shelf, direject oleh kitchen manager",EXPIRED
Laporan: Noodle dish ditemukan tersentuh oleh hands bare di at garnish station. direject oleh kitchen manager,CONTAMINATED
Laporan: Grilled chicken breast ditemukan over-prepared untuk service di in holding warmer. direject oleh kitchen manager,SURPLUS
"catatan chef: Batang seledri over-trimmed during prep di sink area, noted dalam daily waste report",PREP_WASTE
"laporan staff shift: Ayam segar berlendir keputihan di rak pantry, wajib segera dibuang sesuai SOP",SPOILED
Steak sapi ribeye mengalami keras sekali terlalu overdone saat dari deep fryer. Harus disposal required immediately,OVERCOOKED
Telur ayam mengalami berlendir kekuningan saat di chiller utama. Harus harus dibuatkan waste log entry,SPOILED
"inspeksi menemukan Potongan wortel terbuang saat pemotongan during vegetable prep, direject oleh kitchen manager",PREP_WASTE
Telur ayam berlendir kekuningan di rak pantry - direject oleh kitchen manager,SPOILED
Portion rice mengalami tidak terjual hari ini saat end of dinner service. Harus direject oleh kitchen manager,SURPLUS
Ranting parsley sisa trimming yang banyak pada cutting board - harus dibuatkan waste log entry,PREP_WASTE
" Grilled chicken breast tidak terjual hari ini prepped but unserved, direject oleh kitchen manager",SURPLUS
Ikan cod fillet kondisi keras sekali terlalu overdone grilled on BBQ disposal required immediately.,OVERCOOKED
Laporan: Ikan cod fillet ditemukan kering berlebihan terlalu hard di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
Steamed broccoli mengalami over-prepared untuk service saat after lunch rush. Harus disposal required immediately,SURPLUS
Laporan: Chicken stock ditemukan excess production batch di end of dinner service. noted dalam daily waste report,SURPLUS
Saus tiram expired date terlampaui di dry goods shelf - harus dibuatkan waste log entry,EXPIRED
Laporan: Keju cheddar ditemukan expired date hari ini di pada cold storage rack. harus dibuatkan waste log entry,EXPIRED
Ayam segar mengalami berlendir kekuningan saat dalam freezer. Harus direject oleh kitchen manager,SPOILED
Rice pilaf hangus kehitaman setelah oven baking - noted dalam daily waste report,OVERCOOKED
Laporan: Grilled chicken breast ditemukan tidak terjual hari ini di prepped but unserved. harus dibuatkan waste log entry,SURPLUS
Laporan: Sayuran brokoli ditemukan hangus kehitaman di grilled on BBQ. noted dalam daily waste report,OVERCOOKED
Ikan salmon mengalami berubah warna kehijauan saat di rak pantry. Harus noted dalam daily waste report,SPOILED
Laporan: Rice pilaf ditemukan kekuatan tekstur berubah keras di dari kompor main stove. harus dibuatkan waste log entry,OVERCOOKED
Laporan: Ketchup ditemukan sudah melewati MHD 2 minggu di in cooler cabinet. direject oleh kitchen manager,EXPIRED
Steak sapi ribeye mengalami terlalu gosong kecoklatan saat dari deep fryer. Harus noted dalam daily waste report,OVERCOOKED
"kondisi aktual: Ayam grilled keras sekali terlalu overdone grilled on BBQ, harus dibuatkan waste log entry",OVERCOOKED
Rice pilaf keras sekali terlalu overdone grilled on BBQ - harus dibuatkan waste log entry,OVERCOOKED
