text,category
kulit wortel dan bonggol brokoli sisa kupasan persiapan bumbu dasar dapur utama pada talenan preparation.,PREP_WASTE
kulit wortel dan bonggol brokoli hasil pembersihan kulit dan akar sayuran saat mise en place pagi.,PREP_WASTE
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu di rak inventory pantry.,EXPIRED
nasi putih dan aneka lauk pauk sisa sajian meeting room korporat yang selesai lebih awal pada meja banquet hall.,SURPLUS
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan di area plating pass.,CONTAMINATED
kulit wortel dan bonggol brokoli sisa trimming fillet dada ayam untuk sate pada bak pembuangan prep station.,PREP_WASTE
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang di meja butchery daging.,PREP_WASTE
"brokoli hijau busuk basah dan mengeluarkan cairan lendir bau menyengat, buang segera",SPOILED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di rak seafood.,SPOILED
daging steak sirloin bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi di hot line station.,OVERCOOKED
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek pada meja prep station.,CONTAMINATED
tomat merah ditumbuhi kapang jamur abu-abu halus beracun di kulkas walk-in.,SPOILED
susu UHT full cream 1 liter melewati masa kadaluwarsa resmi dari distributor supplier di lemari stok bumbu.,EXPIRED
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian di buffet counter restaurant.,SURPLUS
susu UHT full cream 1 liter melewati masa kadaluwarsa resmi dari distributor supplier pada area bakery.,EXPIRED
saus bechamel keju gosong terbakar dan berkerak pahit saat jam sibuk dinner di grill station.,OVERCOOKED
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam di meja butcher station.,PREP_WASTE
potongan daging wagyu MB7 bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di meja saji banquet.,CONTAMINATED
saus bechamel keju hangus berkerak di dasar panci dan timbul bau sangit di wajan stir-fry wok.,OVERCOOKED
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek pada area penyimpanan kering.,CONTAMINATED
daging steak sirloin hangus berkerak di dasar panci dan timbul bau sangit pada kompor saute.,OVERCOOKED
daun selada hijau segar terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di dekat tempat cuci piring pot wash.,CONTAMINATED
Waste log: patty burger daging sapi terlalu lama di wajan penggorengan hingga gosong pahit,OVERCOOKED
kulit wortel dan bonggol brokoli sisa pemotongan rapi agar bentuk plating seragam di meja butcher station.,PREP_WASTE
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang pada station vegetable prep.,PREP_WASTE
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi di display showcase pastry.,SURPLUS
potongan daging wagyu MB7 kemasukan tetesan air kotor bocoran dari plafon exhaust dapur di pick-up table waiter.,CONTAMINATED
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam pada talenan preparation.,PREP_WASTE
kulit wortel dan bonggol brokoli sisa kupas 15 kg kentang untuk mashed potato pada bak pembuangan prep station.,PREP_WASTE
tomat merah bagian dalam busuk kehitaman berserat berlendir pada wadah penyimpanan.,SPOILED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu pada dispenser buffet sarapan.,SURPLUS
lemak berlebih dan urat keras bagian tidak dapat dikonsumsi dibuang saat prep siang pada bak pembuangan prep station.,PREP_WASTE
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan pada meja prep station.,CONTAMINATED
tomat merah membusuk di dasar kontainer penyimpanan dingin pada wadah penyimpanan.,SPOILED
kulit wortel dan bonggol brokoli sisa pemecahan telur pembuatan adonan kue bakery pada station vegetable prep.,PREP_WASTE
tomat merah berbau belerang busuk dan mengeluarkan cairan keruh di cold storage dapur.,SPOILED
sup buntut kuah rempah 15 porsi overproduksi sisa persiapan siang yang tidak habis malam ini di chiller holding akhir shift.,SURPLUS
nasi putih dan aneka lauk pauk kelebihan kuota masak harian dan tidak dapat dibekukan kembali di area room service.,SURPLUS
"roti bakar srikaya gosong terbakar api wajan karena ditinggal memasak, buang segera",OVERCOOKED
sup buntut kuah rempah 15 porsi sisa display etalase kafe malam hari yang tidak laku terjual di display showcase pastry.,SURPLUS
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di kulkas walk-in.,SPOILED
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang pada bak pembuangan prep station.,PREP_WASTE
sup buntut kuah rempah 15 porsi sisa display etalase kafe malam hari yang tidak laku terjual di buffet counter restaurant.,SURPLUS
nasi putih dan aneka lauk pauk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu pada dispenser buffet sarapan.,SURPLUS
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk pada rak sayur bawah.,SPOILED
Kondisi dada ayam fillet: hancur lembek mencair dan berbau busuk tidak layak konsumsi,SPOILED
kulit wortel dan bonggol brokoli sisa pemecahan telur pembuatan adonan kue bakery di meja butcher station.,PREP_WASTE
"sate ayam madura 50 tusuk sisa acara gathering tamu hotel yang tidak terkonsumsi, buang segera",SURPLUS
kulit wortel dan bonggol brokoli sisa kupasan prep menu udang goreng tepung di area pastry preparation.,PREP_WASTE
daging steak sirloin gosong hitam legam karena api grill terlalu besar di wajan stir-fry wok.,OVERCOOKED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di area room service.,SURPLUS
sate ayam madura 50 tusuk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu,SURPLUS
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah pada area penyimpanan kering.,CONTAMINATED
sup buntut kuah rempah 15 porsi overproduksi sisa persiapan siang yang tidak habis malam ini pada meja banquet hall.,SURPLUS
susu UHT full cream 1 liter lewat masa kadaluarsa 5 hari tidak boleh dipakai masak di gudang bahan kering.,EXPIRED
"Reject santan kelapa instan, melewati batas tanggal best before pada label kemasan",EXPIRED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di laci pendingin.,SPOILED
potongan daging wagyu MB7 bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di lantai kitchen line.,CONTAMINATED
saus tomat kemasan botol lewat masa simpan kadaluarsa 2 hari di kulkas pantry di rak dry store.,EXPIRED
sup buntut kuah rempah 15 porsi sisa penutupan operasional restoran malam tidak boleh disimpan pada meja banquet hall.,SURPLUS
susu UHT full cream 1 liter tanggal kedaluwarsa habis seminggu lalu belum terpakai saat rotasi stok FIFO.,EXPIRED
cabai rawit merah tekstur lembek berlendir dan timbul bintik hitam jamur,SPOILED
tomat merah warna menggelap kecokelatan berlendir dan berbau busuk di cold storage dapur.,SPOILED
lemak brisket sisa pemotongan daging sisa proses fillet untuk menu ikan bakar banquet,PREP_WASTE
tomat merah busuk basah dan mengeluarkan cairan lendir bau menyengat pada rak sayur bawah.,SPOILED
Waste log: susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu,EXPIRED
potongan daging wagyu MB7 kemasukan tetesan air kotor bocoran dari plafon exhaust dapur di meja saji banquet.,CONTAMINATED
nasi putih dan aneka lauk pauk kelebihan kuota masak harian dan tidak dapat dibekukan kembali di buffet counter restaurant.,SURPLUS
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan pada rak chiller bawah.,CONTAMINATED
saus tiram botol besar tercatat lewat batas tanggal konsumsi aman di kemasan,EXPIRED
kulit wortel dan bonggol brokoli sisa kupasan prep menu udang goreng tepung pada talenan preparation.,PREP_WASTE
daging steak sirloin terbakar kering dan terasa pahit tidak bisa disajikan ke tamu pada oven baking.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa menu promo lunch siang yang berlebih dan tidak terjual pada meja banquet hall.,SURPLUS
susu UHT full cream 1 liter melewati batas tanggal best before pada label kemasan di gudang bahan kering.,EXPIRED
potongan daging wagyu MB7 jatuh ke lantai dapur yang kotor dan berminyak pada rak chiller bawah.,CONTAMINATED
tomat merah warna menggelap kecokelatan berlendir dan berbau busuk di kontainer prep.,SPOILED
saus bechamel keju terlalu lama di wajan penggorengan hingga gosong pahit di hot line station.,OVERCOOKED
tomat merah ditumbuhi kapang jamur abu-abu halus beracun di rak seafood.,SPOILED
telur dadar telur gulung terlalu lama di wajan penggorengan hingga gosong pahit,OVERCOOKED
susu UHT full cream 1 liter batas aman konsumsi sudah lewat per hari ini di gudang bahan kering.,EXPIRED
nasi putih dan aneka lauk pauk kelebihan porsi karena acara pesta banquet batal sebagian di chiller holding akhir shift.,SURPLUS
kulit wortel dan bonggol brokoli bagian keras yang tidak dipakai pada resep utama di area pastry preparation.,PREP_WASTE
"ikan kakap warna menggelap kecokelatan berlendir dan berbau busuk, buang segera",SPOILED
tomat merah bagian dalam busuk kehitaman berserat berlendir di laci pendingin.,SPOILED
daun selada hijau segar terkena cipratan cairan pembersih sabun pel lantai pada rak chiller bawah.,CONTAMINATED
daging steak sirloin terlalu lama di wajan penggorengan hingga gosong pahit di area deep fryer.,OVERCOOKED
kulit wortel dan bonggol brokoli sisa trimming fillet dada ayam untuk sate saat mise en place pagi.,PREP_WASTE
susu UHT full cream 1 liter sudah lewat tanggal kadaluarsa 3 hari yang lalu pada area bakery.,EXPIRED
susu UHT full cream 1 liter melewati masa kadaluwarsa resmi dari distributor supplier pada chiller dairy.,EXPIRED
susu UHT full cream 1 liter jatuh tempo tanggal expired pabrik kemarin sore di lemari stok bumbu.,EXPIRED
lemak berlebih dan urat keras sisa kupasan persiapan bumbu dasar dapur utama pada talenan preparation.,PREP_WASTE
sup buntut kuah rempah 15 porsi sisa menu promo lunch siang yang berlebih dan tidak terjual pada meja banquet hall.,SURPLUS
daging steak sirloin terlalu lama digoreng di deep fryer sampai kering mengeras pahit saat proses plating order.,OVERCOOKED
tomat merah membusuk di dasar kontainer penyimpanan dingin saat dicek quality control pagi.,SPOILED
nasi putih dan aneka lauk pauk sisa penutupan operasional restoran malam tidak boleh disimpan di chiller holding akhir shift.,SURPLUS
"kulit nanas dan bagian hati yang keras sisa kupasan persiapan bumbu dasar dapur utama, buang segera",PREP_WASTE
daging steak sirloin terbakar kering dan terasa pahit tidak bisa disajikan ke tamu saat proses plating order.,OVERCOOKED
saus bechamel keju bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi pada oven baking.,OVERCOOKED
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir di ruang penyimpanan basah.,SPOILED
tomat merah membusuk di dasar kontainer penyimpanan dingin di ruang penyimpanan basah.,SPOILED
lemak berlebih dan urat keras hasil trimming kotor persiapan menu steak malam pada station vegetable prep.,PREP_WASTE
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek di pick-up table waiter.,CONTAMINATED
tomat merah layu menghitam membusuk dan berlendir di dalam chiller saat dicek quality control pagi.,SPOILED
daging steak sirloin hangus hitam berasap pekat dan bau gosong tajam pada kompor saute.,OVERCOOKED
sup buntut kuah rempah 15 porsi sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di buffet counter restaurant.,SURPLUS
tomat merah timbul lendir lengket dan aroma bangkai busuk di laci pendingin.,SPOILED
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit pada kompor saute.,OVERCOOKED
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam pada station vegetable prep.,PREP_WASTE
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu di rak saus dan kondimen.,EXPIRED
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk di ruang penyimpanan basah.,SPOILED
"Reject ragi roti sachet, jatuh tempo tanggal expired pabrik kemarin sore",EXPIRED
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui saat rotasi stok FIFO.,EXPIRED
tomat merah timbul lendir lengket dan aroma bangkai busuk pada rak sayur bawah.,SPOILED
nasi putih dan aneka lauk pauk sisa menu promo lunch siang yang berlebih dan tidak terjual di display showcase pastry.,SURPLUS
nasi putih dan aneka lauk pauk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di area room service.,SURPLUS
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek di dekat tempat cuci piring pot wash.,CONTAMINATED
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji pada meja katering ballroom.,SURPLUS
susu UHT full cream 1 liter stempel expired date menunjukkan tanggal minggu lalu di lemari stok bumbu.,EXPIRED
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di area plating pass.,CONTAMINATED
kulit wortel dan bonggol brokoli sisa trimming fillet dada ayam untuk sate di meja butchery daging.,PREP_WASTE
potongan daging wagyu MB7 tersentuh tangan staff tanpa sarung tangan yang sedang flu batuk di dekat tempat cuci piring pot wash.,CONTAMINATED
saus tomat kemasan botol sudah lewat tanggal kadaluarsa 3 hari yang lalu di rak saus dan kondimen.,EXPIRED
"Reject saus tomat kemasan botol, expired date tercantum 12 September 2026 sudah terlampaui",EXPIRED
Kondisi nasi goreng seafood spesial: gosong hitam legam karena api grill terlalu besar,OVERCOOKED
saus tomat kemasan botol expired date tercantum 12 September 2026 sudah terlampaui di rak saus dan kondimen.,EXPIRED
tomat merah berlendir tebal bau tengik busuk menusuk hidung di cold storage dapur.,SPOILED
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir pada wadah penyimpanan.,SPOILED
Kondisi minyak goreng baru di penggorengan: tercampur bahan alergen kacang yang dilarang pada pesanan khusus,CONTAMINATED
nasi putih dan aneka lauk pauk overproduksi sisa persiapan siang yang tidak habis malam ini di holding cabinet pemanas.,SURPLUS
tomat merah layu menghitam membusuk dan berlendir di dalam chiller di chiller 1.,SPOILED
Kondisi minyak wijen botol: lewat masa kadaluarsa 5 hari tidak boleh dipakai masak,EXPIRED
sup buntut kuah rempah 15 porsi kelebihan porsi pesanan katering luar yang sudah selesai di display showcase pastry.,SURPLUS
tomat merah berlendir tebal bau tengik busuk menusuk hidung pada rak sayur bawah.,SPOILED
lemak berlebih dan urat keras sisa pembersihan dan pemotongan persiapan sup pagi saat mise en place pagi.,PREP_WASTE
saus bechamel keju hangus berkerak di dasar panci dan timbul bau sangit pada oven baking.,OVERCOOKED
kulit wortel dan bonggol brokoli bagian tidak dapat dikonsumsi dibuang saat prep siang pada talenan preparation.,PREP_WASTE
Waste log: sayur lodeh santan hangus hitam berasap pekat dan bau gosong tajam,OVERCOOKED
saus tomat kemasan botol melewati batas tanggal best before pada label kemasan di gudang bahan kering.,EXPIRED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di cold storage dapur.,SPOILED
nasi putih dan aneka lauk pauk sisa display etalase kafe malam hari yang tidak laku terjual pada dispenser buffet sarapan.,SURPLUS
sup buntut kuah rempah 15 porsi kelebihan porsi pesanan katering luar yang sudah selesai di holding cabinet pemanas.,SURPLUS
nasi putih dan aneka lauk pauk sisa display etalase kafe malam hari yang tidak laku terjual di holding cabinet pemanas.,SURPLUS
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak pada talenan preparation.,PREP_WASTE
Kondisi kulit bawang bombay dan akar seledri: sisa pemecahan telur pembuatan adonan kue bakery,PREP_WASTE
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi di chiller holding akhir shift.,SURPLUS
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur di rak seafood.,SPOILED
"Reject ikan kembung, warna menggelap kecokelatan berlendir dan berbau busuk",SPOILED
susu UHT full cream 1 liter tercatat lewat batas tanggal konsumsi aman di kemasan di lemari stok bumbu.,EXPIRED
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai di holding cabinet pemanas.,SURPLUS
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian di display showcase pastry.,SURPLUS
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai di buffet counter restaurant.,SURPLUS
Waste log: bihun goreng spesial banquet kelebihan porsi pesanan katering luar yang sudah selesai,SURPLUS
daging ayam fillet sudah berjamur putih dan kulit lembek berair,SPOILED
daging steak sirloin kelebihan waktu masak di salamander hingga keju hangus pahit di grill station.,OVERCOOKED
saus bechamel keju terlalu lama digoreng di deep fryer sampai kering mengeras pahit di grill station.,OVERCOOKED
susu UHT full cream 1 liter batas aman konsumsi sudah lewat per hari ini pada area bakery.,EXPIRED
daging steak sirloin gosong terbakar api wajan karena ditinggal memasak pada panci stock pot.,OVERCOOKED
saus bechamel keju terlalu lama di wajan penggorengan hingga gosong pahit pada oven baking.,OVERCOOKED
"saus bechamel keju terlalu lama digoreng di deep fryer sampai kering mengeras pahit, buang segera",OVERCOOKED
daging steak sirloin gosong terbakar dan berkerak pahit saat jam sibuk dinner pada panci stock pot.,OVERCOOKED
daun selada hijau segar terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di area plating pass.,CONTAMINATED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan saat dicek quality control pagi.,SPOILED
tomat merah rasa asam tajam tidak wajar dan tekstur hancur berlendir saat dicek quality control pagi.,SPOILED
saus tomat kemasan botol melewati batas tanggal best before pada label kemasan di rak saus dan kondimen.,EXPIRED
susu UHT full cream 1 liter lewat masa kadaluarsa 5 hari tidak boleh dipakai masak di rak inventory pantry.,EXPIRED
potongan daging wagyu MB7 bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di area plating pass.,CONTAMINATED
Waste log: kentang wedges panggang kelebihan porsi pesanan katering luar yang sudah selesai,SURPLUS
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui pada chiller dairy.,EXPIRED
tomat merah membusuk di dasar kontainer penyimpanan dingin di laci pendingin.,SPOILED
saus bechamel keju kelewat matang lembek hancur menjadi bubur,OVERCOOKED
daging steak sirloin hangus hitam berasap pekat dan bau gosong tajam di grill station.,OVERCOOKED
susu UHT full cream 1 liter sudah lewat tanggal kadaluarsa 3 hari yang lalu di rak dry store.,EXPIRED
saus tomat kemasan botol sudah lewat tanggal kadaluarsa 3 hari yang lalu pada kulkas pastry.,EXPIRED
nasi putih dan aneka lauk pauk overproduksi sisa persiapan siang yang tidak habis malam ini di display showcase pastry.,SURPLUS
potongan daging wagyu MB7 terkena debu kotor tebal akibat renovasi ventilasi dapur di pick-up table waiter.,CONTAMINATED
daun selada hijau segar jatuh ke lantai dapur yang kotor dan berminyak pada rak chiller bawah.,CONTAMINATED
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah di pick-up table waiter.,CONTAMINATED
potongan daging wagyu MB7 bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di pick-up table waiter.,CONTAMINATED
"tangkai cabai dan biji cabai merah sisa kupasan prep menu udang goreng tepung, buang segera",PREP_WASTE
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam pada bak pembuangan prep station.,PREP_WASTE
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk di laci pendingin.,SPOILED
lemak berlebih dan urat keras hasil trimming kotor persiapan menu steak malam pada bak pembuangan prep station.,PREP_WASTE
"daging kambing tekstur lembek berlendir dan timbul bintik hitam jamur, buang segera",SPOILED
daun selada hijau segar terkontaminasi pecahan beling piring kaca yang pecah di dekatnya pada meja prep station.,CONTAMINATED
Waste log: sayur bayam ditumbuhi kapang jamur abu-abu halus beracun,SPOILED
tomat merah berbau asam menyengat dan berubah warna keabu-abuan di ruang penyimpanan basah.,SPOILED
Kondisi ujung buncis dan serat samping: hasil trimming kotor persiapan menu steak malam,PREP_WASTE
tomat merah insang pucat kehitaman mata cekung merah dan bau busuk di rak seafood.,SPOILED
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui di lemari stok bumbu.,EXPIRED
sup buntut kuah rempah 15 porsi kelebihan porsi pesanan katering luar yang sudah selesai pada meja banquet hall.,SURPLUS
"Reject kulit kentang kupasan, sisa kupasan prep menu udang goreng tepung",PREP_WASTE
sup buntut kuah rempah 15 porsi kelebihan porsi pesanan katering luar yang sudah selesai di area room service.,SURPLUS
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek di area plating pass.,CONTAMINATED
lemak berlebih dan urat keras sisa kupasan persiapan bumbu dasar dapur utama di meja butcher station.,PREP_WASTE
susu UHT full cream 1 liter batas aman konsumsi sudah lewat per hari ini pada kulkas pastry.,EXPIRED
potongan daging wagyu MB7 tercampur bahan alergen kacang yang dilarang pada pesanan khusus di dekat tempat cuci piring pot wash.,CONTAMINATED
jus jeruk segar dispenser 10 liter sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu,SURPLUS
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung di rak dry store.,EXPIRED
tomat merah busuk basah dan mengeluarkan cairan lendir bau menyengat di ruang penyimpanan basah.,SPOILED
keju mozarella parut kemasukan serangga lalat yang terbang di area meja plating,CONTAMINATED
kulit wortel dan bonggol brokoli bagian keras yang tidak dipakai pada resep utama di fish station.,PREP_WASTE
jus jeruk segar dispenser 10 liter sisa display etalase kafe malam hari yang tidak laku terjual,SURPLUS
kulit wortel dan bonggol brokoli sisa pembersihan dan pemotongan persiapan sup pagi pada bak pembuangan prep station.,PREP_WASTE
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung pada kulkas pastry.,EXPIRED
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur saat dicek quality control pagi.,SPOILED
saus bechamel keju gosong terbakar dan berkerak pahit saat jam sibuk dinner pada oven baking.,OVERCOOKED
Kondisi kentang wedges panggang: stok porsi matang berlebih karena prediksi tamu meleset,SURPLUS
kulit wortel dan bonggol brokoli hasil trimming kotor persiapan menu steak malam saat mise en place pagi.,PREP_WASTE
lemak berlebih dan urat keras sisa pembersihan dan pemotongan persiapan sup pagi di fish station.,PREP_WASTE
Kondisi salad sayur bar lengkap saus: sisa menu promo lunch siang yang berlebih dan tidak terjual,SURPLUS
saus bechamel keju terlalu lama di wajan penggorengan hingga gosong pahit saat proses plating order.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa minuman sarapan pagi yang melebihi batas waktu saji pada dispenser buffet sarapan.,SURPLUS
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan di meja saji banquet.,CONTAMINATED
daun selada hijau segar jatuh ke lantai dapur yang kotor dan berminyak pada area penyimpanan kering.,CONTAMINATED
susu UHT full cream 1 liter expired date tercantum 12 September 2026 sudah terlampaui di gudang bahan kering.,EXPIRED
nasi putih dan aneka lauk pauk stok porsi matang berlebih karena prediksi tamu meleset pada meja banquet hall.,SURPLUS
nasi putih dan aneka lauk pauk kelebihan kuota masak harian dan tidak dapat dibekukan kembali di holding cabinet pemanas.,SURPLUS
lemak berlebih dan urat keras bagian tidak dapat dikonsumsi dibuang saat prep siang pada talenan preparation.,PREP_WASTE
daging ayam panggang bumbu rosemary overproduksi sisa persiapan siang yang tidak habis malam ini,SURPLUS
nasi putih dan aneka lauk pauk kelebihan porsi pesanan katering luar yang sudah selesai di chiller holding akhir shift.,SURPLUS
daging steak sirloin terlalu lama di wajan penggorengan hingga gosong pahit pada kompor saute.,OVERCOOKED
"Reject paprika merah, insang pucat kehitaman mata cekung merah dan bau busuk",SPOILED
saus bechamel keju bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi di wajan stir-fry wok.,OVERCOOKED
sup buntut kuah rempah 15 porsi kelebihan porsi karena acara pesta banquet batal sebagian pada meja katering ballroom.,SURPLUS
"sayur bayam berbau asam menyengat dan berubah warna keabu-abuan, buang segera",SPOILED
Kondisi patty burger daging sapi: kelewat matang lembek hancur menjadi bubur,OVERCOOKED
potongan daging wagyu MB7 kemasukan rambut staff dapur saat proses plating makanan di lantai kitchen line.,CONTAMINATED
Kondisi sayur bayam: timbul lendir lengket dan aroma bangkai busuk,SPOILED
potongan daging wagyu MB7 terkontaminasi kotoran hama tikus di rak penyimpanan bawah pada rak chiller bawah.,CONTAMINATED
nasi putih dan aneka lauk pauk sisa prasmanan buffet dinner hotel tidak habis dikonsumsi tamu di display showcase pastry.,SURPLUS
daun selada hijau segar bersentuhan langsung dengan pisau dan talenan kotor belum dicuci di dekat tempat cuci piring pot wash.,CONTAMINATED
tomat merah membusuk di dasar kontainer penyimpanan dingin di kulkas walk-in.,SPOILED
susu UHT full cream 1 liter sudah melewati masa kedaluwarsa dan kemasan agak menggelembung pada chiller dairy.,EXPIRED
potongan daging wagyu MB7 tercampur serpihan plastik wrap kemasan tajam yang sobek di lantai kitchen line.,CONTAMINATED
tomat merah timbul lendir lengket dan aroma bangkai busuk di kontainer prep.,SPOILED
kulit wortel dan bonggol brokoli sisa pemecahan telur pembuatan adonan kue bakery di fish station.,PREP_WASTE
kulit wortel dan bonggol brokoli sisa pemecahan telur pembuatan adonan kue bakery di meja butchery daging.,PREP_WASTE
daun selada hijau segar terkontaminasi pecahan beling piring kaca yang pecah di dekatnya di pick-up table waiter.,CONTAMINATED
daging steak sirloin terlalu lama direbus tekstur hancur lebur kuah keruh gosong di hot line station.,OVERCOOKED
Waste log: potongan buah melon salad jatuh ke lantai dapur yang kotor dan berminyak,CONTAMINATED
saus bechamel keju gosong terbakar dan berkerak pahit saat jam sibuk dinner di wajan stir-fry wok.,OVERCOOKED
tomat merah membusuk di dasar kontainer penyimpanan dingin di cold storage dapur.,SPOILED
tomat merah layu menghitam membusuk dan berlendir di dalam chiller di kontainer prep.,SPOILED
"Reject brokoli hijau, tekstur lembek berlendir dan timbul bintik hitam jamur",SPOILED
kulit wortel dan bonggol brokoli hasil pemilahan bahan sebelum proses memasak di meja butchery daging.,PREP_WASTE
"kentang wedges panggang kelebihan porsi pesanan katering luar yang sudah selesai, buang segera",SURPLUS
susu UHT full cream 1 liter lewat masa simpan kadaluarsa 2 hari di kulkas pantry di rak dry store.,EXPIRED
saus bechamel keju terlalu lama digoreng di deep fryer sampai kering mengeras pahit di hot line station.,OVERCOOKED
nasi putih dan aneka lauk pauk sisa acara gathering tamu hotel yang tidak terkonsumsi di area room service.,SURPLUS
daun selada hijau segar kemasukan tetesan air kotor bocoran dari plafon exhaust dapur di dekat tempat cuci piring pot wash.,CONTAMINATED
tomat merah sudah berjamur putih dan kulit lembek berair di rak seafood.,SPOILED
nasi putih dan aneka lauk pauk sisa display etalase kafe malam hari yang tidak laku terjual di display showcase pastry.,SURPLUS
tomat merah tekstur lembek berlendir dan timbul bintik hitam jamur di ruang penyimpanan basah.,SPOILED
kulit wortel dan bonggol brokoli hasil pembersihan kulit dan akar sayuran pada bak pembuangan prep station.,PREP_WASTE
saus bechamel keju hangus berkerak di dasar panci dan timbul bau sangit pada kompor saute.,OVERCOOKED
susu UHT full cream 1 liter lewat masa kadaluarsa 5 hari tidak boleh dipakai masak pada chiller dairy.,EXPIRED
saus tomat kemasan botol sudah lewat tanggal kadaluarsa 3 hari yang lalu saat rotasi stok FIFO.,EXPIRED
daun selada hijau segar terkontaminasi pecahan beling piring kaca yang pecah di dekatnya pada rak chiller bawah.,CONTAMINATED
daging steak sirloin bantat dan tepi loyang hangus terbakar di oven bersuhu tinggi pada kompor saute.,OVERCOOKED
daging steak sirloin gosong terbakar api wajan karena ditinggal memasak saat proses plating order.,OVERCOOKED
potongan daging wagyu MB7 terkena debu kotor tebal akibat renovasi ventilasi dapur di lantai kitchen line.,CONTAMINATED
potongan daging wagyu MB7 tercampur bahan alergen kacang yang dilarang pada pesanan khusus pada area penyimpanan kering.,CONTAMINATED
